person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,probability_of_default,risk_segment
31,36000,Rent,2.0,Venture,D,2800,16.0,1,0.08,N,9,0.97,High Risk
28,39600,Rent,2.0,Venture,E,2800,16.77,1,0.07,Y,7,0.93,High Risk
27,90000,Mortgage,5.0,Debt Consolidation,A,10000,7.14,0,0.11,N,5,0.0,Low Risk
28,90000,Mortgage,5.0,Venture,D,13600,16.32,0,0.15,Y,7,0.03,Low Risk
31,46080,Rent,3.0,Medical,E,2800,17.56,0,0.06,N,10,0.27,Medium Risk
32,90000,Mortgage,2.0,Personal,B,25000,11.36,0,0.28,N,9,0.01,Low Risk
28,47000,Rent,4.0,Personal,A,2800,6.99,0,0.06,N,7,0.04,Low Risk
30,90000,Mortgage,10.0,Personal,A,5000,6.76,0,0.06,N,5,0.0,Low Risk
34,90000,Mortgage,5.0,Personal,B,24250,10.62,0,0.27,N,7,0.02,Low Risk
27,48000,Rent,4.0,Medical,A,2800,7.49,0,0.06,N,5,0.0,Low Risk
27,90000,Mortgage,6.0,Medical,B,5500,10.25,0,0.06,N,9,0.03,Low Risk
33,49548,Rent,6.0,Debt Consolidation,C,2800,12.84,0,0.06,Y,5,0.02,Low Risk
28,78000,Mortgage,4.0,Home Improvement,B,24000,10.25,1,0.31,N,8,0.73,High Risk
27,66300,Mortgage,0.0,Medical,E,20000,17.56,1,0.26,N,8,0.97,High Risk
28,90000,Mortgage,12.0,Education,B,21000,11.36,0,0.23,N,8,0.0,Low Risk
31,90000,Mortgage,3.0,Home Improvement,C,12000,13.48,0,0.13,N,10,0.0,Low Risk
29,35000,Own,11.0,Medical,C,4200,12.99,0,0.12,Y,7,0.01,Low Risk
34,50000,Rent,2.0,Medical,B,2800,11.86,0,0.06,N,8,0.06,Low Risk
27,90000,Mortgage,5.0,Venture,C,12000,12.73,0,0.13,N,9,0.01,Low Risk
27,35000,Own,2.0,Home Improvement,B,6000,11.99,0,0.17,N,10,0.05,Low Risk
27,58800,Rent,6.0,Home Improvement,B,2800,12.69,1,0.05,N,10,0.63,High Risk
34,35000,Own,2.0,Education,C,2000,13.99,0,0.06,N,8,0.01,Low Risk
27,67000,Rent,1.0,Debt Consolidation,C,2800,13.04,0,0.04,N,10,0.03,Low Risk
28,90000,Mortgage,7.0,Home Improvement,E,17600,16.35,0,0.2,Y,5,0.06,Low Risk
33,90000,Mortgage,0.0,Home Improvement,B,8000,12.53,0,0.09,N,7,0.03,Low Risk
30,90000,Mortgage,0.0,Home Improvement,C,5000,12.87,0,0.06,Y,10,0.01,Low Risk
33,90000,Mortgage,5.0,Venture,A,4200,8.94,0,0.05,N,5,0.01,Low Risk
28,90000,Own,7.0,Medical,C,8400,12.87,0,0.09,N,8,0.0,Low Risk
28,90000,Mortgage,12.0,Home Improvement,C,12000,13.92,0,0.13,N,6,0.01,Low Risk
27,90000,Mortgage,11.0,Personal,A,10000,8.94,0,0.11,N,7,0.02,Low Risk
28,78000,Mortgage,12.0,Home Improvement,B,24000,11.83,1,0.31,N,7,0.68,High Risk
29,16800,Rent,9.0,Home Improvement,D,2750,14.84,1,0.16,Y,10,0.98,High Risk
27,90000,Mortgage,5.0,Venture,D,20500,14.96,0,0.23,Y,8,0.04,Low Risk
30,37000,Rent,0.0,Medical,B,2750,9.99,0,0.07,N,5,0.01,Low Risk
30,57120,Rent,3.0,Debt Consolidation,B,2750,10.37,0,0.05,N,5,0.01,Low Risk
31,78000,Mortgage,1.0,Home Improvement,C,20000,14.26,1,0.26,Y,10,0.83,High Risk
27,90000,Mortgage,2.0,Personal,E,20000,16.7,0,0.22,N,9,0.16,Low Risk
29,27000,Rent,2.0,Education,B,2725,9.63,0,0.1,N,6,0.06,Low Risk
33,44000,Rent,3.0,Home Improvement,B,2725,12.18,1,0.06,N,7,0.71,High Risk
29,52000,Rent,2.0,Education,C,2725,11.66,0,0.05,N,8,0.06,Low Risk
29,90000,Mortgage,13.0,Venture,B,10000,12.21,0,0.11,N,10,0.0,Low Risk
30,15000,Rent,6.0,Education,B,2700,12.69,1,0.18,N,5,0.94,High Risk
32,90000,Mortgage,8.0,Home Improvement,B,25000,11.58,0,0.28,N,6,0.01,Low Risk
30,90000,Mortgage,3.0,Education,B,13000,11.89,0,0.14,N,10,0.03,Low Risk
31,90000,Mortgage,15.0,Education,C,10000,12.53,0,0.11,N,8,0.01,Low Risk
35,90000,Mortgage,9.0,Home Improvement,C,20000,12.53,0,0.22,N,5,0.05,Low Risk
28,66300,Mortgage,11.0,Medical,D,12000,14.11,1,0.15,N,6,0.96,High Risk
28,78000,Mortgage,11.0,Debt Consolidation,E,12000,16.95,1,0.15,Y,7,0.91,High Risk
33,18000,Rent,0.0,Venture,C,2700,12.61,0,0.15,Y,9,0.24,Medium Risk
28,90000,Mortgage,9.0,Debt Consolidation,A,4000,8.0,0,0.04,N,6,0.0,Low Risk
29,78000,Mortgage,7.0,Home Improvement,A,18000,9.38,1,0.23,N,6,0.71,High Risk
30,90000,Mortgage,5.0,Personal,B,7500,10.71,0,0.08,N,5,0.01,Low Risk
30,90000,Mortgage,8.0,Education,E,20000,14.82,0,0.22,Y,8,0.06,Low Risk
30,90000,Mortgage,7.0,Education,A,10000,8.63,0,0.11,N,5,0.02,Low Risk
28,90000,Mortgage,7.0,Education,A,12000,8.32,0,0.13,N,8,0.0,Low Risk
33,90000,Mortgage,5.0,Education,C,22000,11.03,0,0.24,N,5,0.06,Low Risk
31,35004,Rent,2.0,Education,C,2700,13.49,0,0.08,N,5,0.03,Low Risk
29,40560,Rent,4.0,Education,B,2700,10.0,0,0.07,N,8,0.09,Low Risk
28,90080,Mortgage,9.0,Medical,A,5500,7.49,0,0.06,N,7,0.0,Low Risk
30,78111,Mortgage,5.0,Personal,A,25000,7.51,1,0.32,N,7,0.67,High Risk
32,90301,Mortgage,2.0,Venture,C,15000,13.47,0,0.17,Y,6,0.02,Low Risk
31,78305,Mortgage,8.0,Personal,D,10000,14.59,1,0.13,Y,7,0.7,High Risk
31,90400,Mortgage,9.0,Medical,B,9500,10.37,0,0.11,N,6,0.0,Low Risk
27,45000,Rent,2.0,Personal,B,2700,9.91,0,0.06,N,6,0.02,Low Risk
28,90522,Mortgage,4.0,Debt Consolidation,A,12000,6.91,0,0.13,N,9,0.03,Low Risk
34,90636,Mortgage,4.0,Education,C,17000,13.85,0,0.19,Y,5,0.08,Low Risk
28,90700,Mortgage,11.0,Home Improvement,A,20000,6.91,0,0.22,N,8,0.01,Low Risk
28,90722,Mortgage,7.0,Home Improvement,B,18000,10.99,0,0.2,N,5,0.0,Low Risk
30,90722,Mortgage,6.0,Venture,A,10000,6.91,0,0.11,N,8,0.0,Low Risk
30,91000,Mortgage,9.0,Debt Consolidation,B,18500,12.42,0,0.2,N,7,0.01,Low Risk
30,91000,Mortgage,7.0,Education,A,33950,7.9,0,0.37,N,7,0.05,Low Risk
30,91000,Mortgage,14.0,Venture,B,13600,12.42,0,0.15,N,7,0.0,Low Risk
27,91000,Mortgage,2.0,Personal,A,11525,7.49,0,0.13,N,7,0.0,Low Risk
28,91000,Own,11.0,Venture,A,7000,6.99,0,0.08,N,6,0.0,Low Risk
35,91000,Own,6.0,Venture,B,5600,10.99,0,0.06,N,8,0.0,Low Risk
27,91000,Mortgage,2.0,Home Improvement,A,3000,5.99,0,0.03,N,8,0.01,Low Risk
31,10000,Rent,15.0,Debt Consolidation,A,2650,7.4,1,0.27,N,9,0.93,High Risk
35,91000,Mortgage,14.0,Education,A,4000,7.29,0,0.04,N,9,0.01,Low Risk
28,91000,Mortgage,12.0,Medical,C,21000,13.35,0,0.23,Y,6,0.03,Low Risk
28,48000,Rent,1.0,Venture,B,2650,11.26,0,0.06,N,6,0.0,Low Risk
27,91000,Mortgage,5.0,Debt Consolidation,A,14700,7.88,0,0.16,N,6,0.0,Low Risk
28,91000,Mortgage,6.0,Personal,B,15000,9.88,0,0.16,N,9,0.01,Low Risk
35,91000,Own,0.0,Education,A,10000,8.59,0,0.11,N,9,0.0,Low Risk
32,67150,Mortgage,4.0,Medical,D,13000,16.0,1,0.16,Y,6,0.98,High Risk
29,91080,Mortgage,4.0,Home Improvement,D,15600,15.7,0,0.17,N,9,0.04,Low Risk
31,28000,Rent,1.0,Medical,B,2600,10.08,0,0.09,N,7,0.05,Low Risk
29,91200,Mortgage,13.0,Personal,B,2000,11.49,0,0.02,N,8,0.05,Low Risk
30,79200,Mortgage,10.0,Education,A,9000,8.49,1,0.11,N,8,0.69,High Risk
27,30996,Rent,1.0,Home Improvement,D,2600,14.74,1,0.08,N,5,1.0,High Risk
33,79200,Mortgage,3.0,Home Improvement,D,25000,15.58,1,0.32,N,5,0.81,High Risk
28,32000,Rent,0.0,Debt Consolidation,C,2600,13.49,0,0.08,N,8,0.06,Low Risk
27,91224,Mortgage,6.0,Medical,A,15000,7.88,0,0.16,N,10,0.01,Low Risk
30,37000,Rent,2.0,Education,B,2600,9.25,0,0.07,N,7,0.01,Low Risk
33,91384,Mortgage,17.0,Education,B,1600,10.25,0,0.02,N,5,0.03,Low Risk
28,34000,Rent,0.0,Personal,D,2600,15.62,1,0.08,N,9,1.0,High Risk
34,35000,Own,18.0,Venture,B,3000,10.62,0,0.09,N,8,0.0,Low Risk
35,40792,Rent,2.0,Venture,B,2600,12.53,0,0.06,N,9,0.01,Low Risk
29,91560,Mortgage,8.0,Debt Consolidation,A,22000,6.91,0,0.24,N,8,0.01,Low Risk
30,91644,Mortgage,14.0,Venture,C,5000,11.03,0,0.05,Y,7,0.02,Low Risk
35,38420,Rent,0.0,Education,C,2575,15.96,1,0.07,Y,7,0.73,High Risk
29,92000,Mortgage,2.0,Education,E,25000,19.42,0,0.27,N,8,0.18,Low Risk
27,25200,Rent,0.0,Venture,C,2550,14.27,0,0.1,N,5,0.09,Low Risk
29,92000,Mortgage,4.0,Home Improvement,A,14000,6.03,0,0.15,N,8,0.01,Low Risk
29,35000,Own,0.0,Venture,C,10000,12.87,0,0.29,Y,8,0.01,Low Risk
31,66000,Rent,9.0,Home Improvement,B,2550,11.36,0,0.04,N,10,0.15,Low Risk
34,27000,Rent,3.0,Venture,B,2525,12.21,0,0.09,N,7,0.03,Low Risk
31,40500,Rent,0.0,Medical,C,12500,13.61,1,0.31,N,7,0.98,High Risk
35,92000,Mortgage,11.0,Venture,A,12000,6.99,0,0.13,N,8,0.0,Low Risk
29,92000,Mortgage,3.0,Venture,B,24000,11.49,0,0.26,N,7,0.0,Low Risk
29,92000,Mortgage,8.0,Home Improvement,A,12000,6.62,0,0.13,N,6,0.0,Low Risk
31,42096,Rent,15.0,Personal,B,12500,11.11,0,0.3,N,5,0.01,Low Risk
35,92000,Mortgage,19.0,Medical,A,14400,6.99,0,0.16,N,10,0.0,Low Risk
31,92000,Mortgage,2.0,Home Improvement,A,3500,5.79,0,0.04,N,6,0.0,Low Risk
34,14400,Rent,2.0,Personal,B,2500,10.0,1,0.17,N,5,0.92,High Risk
34,92000,Mortgage,14.0,Home Improvement,B,16000,11.11,0,0.17,N,7,0.01,Low Risk
33,92000,Mortgage,8.0,Education,C,20000,13.06,0,0.22,N,10,0.02,Low Risk
33,92000,Mortgage,18.0,Personal,A,12000,5.79,0,0.13,N,5,0.01,Low Risk
28,92000,Mortgage,11.0,Education,F,25000,19.29,0,0.27,Y,9,0.19,Low Risk
27,14400,Rent,3.0,Education,F,2500,18.3,1,0.17,N,7,0.86,High Risk
31,92000,Mortgage,10.0,Education,B,6000,11.86,0,0.07,N,9,0.01,Low Risk
28,92000,Mortgage,5.0,Venture,A,6000,6.76,0,0.07,N,9,0.0,Low Risk
34,92000,Mortgage,5.0,Medical,A,10000,7.51,0,0.11,N,10,0.0,Low Risk
28,68000,Mortgage,12.0,Medical,F,24500,18.3,1,0.31,Y,6,0.96,High Risk
27,92000,Mortgage,11.0,Education,B,18000,11.48,0,0.2,N,7,0.0,Low Risk
29,92000,Mortgage,8.0,Personal,B,10000,11.26,0,0.11,N,9,0.0,Low Risk
34,92000,Mortgage,1.0,Personal,A,9000,9.63,0,0.1,N,8,0.0,Low Risk
27,18000,Rent,2.0,Personal,D,2500,14.74,1,0.14,N,8,0.96,High Risk
29,92004,Mortgage,12.0,Venture,B,10000,9.63,0,0.11,N,6,0.0,Low Risk
31,19968,Rent,1.0,Education,B,2500,9.62,1,0.13,N,6,0.7,High Risk
28,92004,Mortgage,2.0,Venture,A,7000,9.63,0,0.08,N,8,0.0,Low Risk
31,20000,Rent,7.0,Education,C,2500,12.53,0,0.13,Y,10,0.06,Low Risk
27,68255,Mortgage,6.0,Medical,E,17500,17.93,1,0.22,Y,10,0.99,High Risk
28,34800,Own,1.0,Venture,C,10000,12.99,0,0.29,N,9,0.02,Low Risk
28,48000,Rent,12.0,Personal,D,12500,15.95,0,0.26,N,7,0.09,Low Risk
27,92508,Mortgage,11.0,Personal,A,13000,7.14,0,0.14,N,5,0.0,Low Risk
27,34800,Own,7.0,Home Improvement,A,9500,7.51,0,0.27,N,10,0.04,Low Risk
29,92700,Mortgage,2.0,Venture,A,24000,6.91,0,0.26,N,8,0.01,Low Risk
28,92800,Mortgage,0.0,Medical,A,12500,9.63,0,0.13,N,9,0.01,Low Risk
28,58000,Rent,3.0,Education,B,12500,11.71,0,0.22,N,7,0.06,Low Risk
27,93000,Mortgage,11.0,Home Improvement,A,7000,5.42,0,0.08,N,8,0.0,Low Risk
30,93000,Mortgage,11.0,Home Improvement,C,18000,15.23,0,0.19,N,9,0.13,Low Risk
30,93000,Mortgage,6.0,Education,C,20000,13.49,0,0.22,N,10,0.03,Low Risk
29,34500,Own,7.0,Venture,A,20000,7.29,0,0.58,N,10,0.02,Low Risk
33,34500,Own,0.0,Personal,B,10000,9.63,0,0.29,N,7,0.03,Low Risk
32,93000,Mortgage,0.0,Debt Consolidation,A,10000,5.42,0,0.11,N,10,0.0,Low Risk
31,93000,Mortgage,10.0,Medical,A,3000,8.49,0,0.03,N,8,0.0,Low Risk
32,93000,Mortgage,9.0,Debt Consolidation,C,15000,12.99,0,0.16,N,10,0.01,Low Risk
32,93000,Mortgage,16.0,Venture,B,21000,10.74,0,0.23,N,10,0.01,Low Risk
33,93000,Mortgage,0.0,Debt Consolidation,A,13000,7.51,0,0.14,N,6,0.0,Low Risk
29,93000,Mortgage,9.0,Personal,E,20000,16.82,0,0.22,N,8,0.12,Low Risk
29,70004,Rent,0.0,Education,B,12500,8.88,0,0.18,N,7,0.03,Low Risk
27,93000,Mortgage,5.0,Debt Consolidation,C,16000,13.57,0,0.17,Y,10,0.08,Low Risk
30,93000,Mortgage,14.0,Medical,B,22500,11.83,0,0.24,N,9,0.01,Low Risk
29,80000,Rent,5.0,Medical,B,12500,11.71,0,0.16,N,7,0.01,Low Risk
27,101877,Rent,9.0,Venture,B,12500,11.99,0,0.12,N,7,0.0,Low Risk
30,93132,Mortgage,10.0,Home Improvement,A,2500,5.99,0,0.03,N,6,0.03,Low Risk
32,130000,Rent,0.0,Personal,B,12500,9.99,0,0.1,N,6,0.0,Low Risk
28,150000,Rent,1.0,Medical,C,12500,14.35,0,0.08,Y,8,0.05,Low Risk
27,93600,Mortgage,0.0,Home Improvement,B,16000,11.58,0,0.17,N,5,0.01,Low Risk
28,54000,Rent,5.0,Debt Consolidation,B,12700,11.71,1,0.24,N,7,0.76,High Risk
30,94000,Mortgage,13.0,Education,C,10000,14.27,0,0.11,N,6,0.03,Low Risk
29,94000,Mortgage,13.0,Personal,A,30000,6.62,0,0.32,N,7,0.02,Low Risk
29,94000,Mortgage,13.0,Medical,B,4800,10.99,0,0.05,N,5,0.02,Low Risk
35,94000,Mortgage,2.0,Home Improvement,A,10000,7.49,0,0.11,N,9,0.02,Low Risk
27,35000,Rent,4.0,Education,B,12800,10.0,1,0.37,N,7,0.99,High Risk
30,30000,Rent,14.0,Medical,C,12800,14.79,1,0.43,Y,9,0.95,High Risk
31,94000,Mortgage,15.0,Personal,A,3000,5.42,0,0.03,N,10,0.0,Low Risk
30,38000,Rent,0.0,Medical,A,12800,5.79,1,0.34,N,8,0.98,High Risk
34,94000,Mortgage,3.0,Medical,A,15000,6.54,0,0.16,N,5,0.0,Low Risk
35,94000,Mortgage,9.0,Venture,B,15000,9.88,0,0.16,N,10,0.0,Low Risk
29,94000,Mortgage,9.0,Personal,A,10000,7.51,0,0.11,N,7,0.0,Low Risk
27,44640,Rent,0.0,Medical,B,12800,11.83,0,0.29,N,9,0.01,Low Risk
35,46000,Rent,2.0,Personal,C,12800,13.48,0,0.28,Y,8,0.04,Low Risk
30,94104,Own,15.0,Venture,C,14400,14.27,0,0.15,Y,7,0.01,Low Risk
35,94500,Mortgage,0.0,Medical,A,12000,6.62,0,0.13,N,7,0.0,Low Risk
30,70125,Mortgage,2.0,Medical,D,25000,15.33,1,0.3,Y,9,0.99,High Risk
27,94500,Mortgage,2.0,Personal,C,10000,14.26,0,0.11,N,5,0.01,Low Risk
27,94700,Mortgage,8.0,Education,A,8000,7.49,0,0.08,N,7,0.0,Low Risk
31,62000,Rent,2.0,Personal,B,12800,9.62,0,0.21,N,7,0.04,Low Risk
28,62000,Rent,2.0,Medical,C,12800,13.16,0,0.21,Y,5,0.02,Low Risk
33,94896,Mortgage,2.0,Home Improvement,B,3500,11.89,0,0.04,N,7,0.01,Low Risk
30,65000,Rent,11.0,Venture,D,12800,15.2,0,0.2,N,8,0.04,Low Risk
29,65000,Rent,1.0,Education,B,12800,9.45,0,0.2,N,10,0.01,Low Risk
28,70000,Rent,0.0,Debt Consolidation,C,12800,13.57,0,0.18,N,6,0.02,Low Risk
34,69000,Rent,0.0,Venture,D,12800,15.7,1,0.19,N,5,0.98,High Risk
32,75000,Rent,3.0,Venture,D,12800,14.74,0,0.17,Y,9,0.06,Low Risk
27,80000,Rent,8.0,Home Improvement,F,12800,18.67,0,0.16,Y,6,0.17,Low Risk
32,85000,Rent,5.0,Medical,B,12800,10.75,0,0.15,N,7,0.01,Low Risk
27,104000,Rent,8.0,Personal,A,12800,7.29,0,0.12,N,7,0.0,Low Risk
28,95000,Mortgage,13.0,Venture,B,15000,9.91,0,0.16,N,7,0.0,Low Risk
28,95000,Mortgage,12.0,Home Improvement,A,3500,6.03,0,0.04,N,7,0.0,Low Risk
29,95000,Mortgage,6.0,Venture,A,35000,7.9,0,0.37,N,8,0.01,Low Risk
28,95000,Own,3.0,Venture,B,4800,11.71,0,0.05,N,10,0.0,Low Risk
32,95000,Mortgage,16.0,Personal,B,20000,10.65,0,0.21,N,5,0.06,Low Risk
28,95000,Mortgage,5.0,Debt Consolidation,A,23450,7.9,0,0.25,N,5,0.01,Low Risk
31,95000,Mortgage,5.0,Venture,B,18000,11.71,0,0.19,N,9,0.0,Low Risk
32,95000,Mortgage,5.0,Venture,B,4800,10.99,0,0.05,N,8,0.0,Low Risk
31,95000,Mortgage,1.0,Home Improvement,C,13200,12.99,0,0.14,Y,8,0.05,Low Risk
30,96000,Rent,4.0,Personal,C,12900,14.79,0,0.13,N,9,0.05,Low Risk
30,95000,Mortgage,6.0,Home Improvement,B,21000,11.99,0,0.22,N,5,0.01,Low Risk
35,50000,Rent,16.0,Medical,B,13000,10.25,0,0.26,N,8,0.05,Low Risk
30,95000,Mortgage,0.0,Personal,D,6000,15.99,0,0.06,Y,7,0.08,Low Risk
27,95000,Mortgage,9.0,Home Improvement,B,25000,10.99,0,0.26,N,5,0.01,Low Risk
30,44500,Rent,2.0,Medical,E,13000,16.32,1,0.29,N,6,0.97,High Risk
31,46000,Rent,1.0,Venture,D,13000,14.59,1,0.28,N,9,0.97,High Risk
30,95000,Mortgage,6.0,Personal,A,4000,5.99,0,0.04,N,9,0.0,Low Risk
30,95000,Mortgage,4.0,Medical,B,5600,11.63,0,0.06,N,5,0.01,Low Risk
34,52809,Rent,18.0,Venture,B,13000,10.62,0,0.25,N,9,0.0,Low Risk
30,95000,Mortgage,14.0,Venture,A,5000,6.99,0,0.05,N,10,0.0,Low Risk
28,55000,Rent,10.0,Education,B,13000,10.99,0,0.24,N,8,0.03,Low Risk
27,55000,Rent,11.0,Debt Consolidation,B,13000,8.88,0,0.24,N,6,0.04,Low Risk
33,95000,Mortgage,17.0,Medical,A,3600,8.49,0,0.04,N,10,0.01,Low Risk
27,95000,Mortgage,6.0,Personal,C,15000,12.68,0,0.16,N,9,0.01,Low Risk
32,33600,Own,0.0,Education,D,8000,16.02,0,0.24,N,7,0.03,Low Risk
28,95000,Mortgage,0.0,Medical,C,11000,13.06,0,0.12,Y,9,0.04,Low Risk
28,95000,Mortgage,12.0,Education,B,35000,9.63,0,0.37,N,5,0.06,Low Risk
32,95000,Mortgage,9.0,Personal,A,8500,5.79,0,0.09,N,6,0.0,Low Risk
33,95000,Mortgage,4.0,Home Improvement,A,11200,7.29,0,0.12,N,8,0.0,Low Risk
27,57996,Rent,8.0,Debt Consolidation,C,13000,13.92,0,0.22,Y,7,0.08,Low Risk
27,58000,Rent,3.0,Venture,B,13000,11.58,0,0.22,N,7,0.0,Low Risk
31,70550,Mortgage,9.0,Medical,F,18000,19.74,1,0.22,Y,10,1.0,High Risk
27,33600,Own,1.0,Personal,B,21250,8.88,0,0.63,N,6,0.01,Low Risk
33,95000,Mortgage,17.0,Medical,A,12000,7.29,0,0.13,N,6,0.01,Low Risk
29,59000,Rent,6.0,Education,B,13000,11.49,0,0.22,N,10,0.04,Low Risk
28,54000,Rent,2.0,Education,C,13000,15.23,1,0.24,N,9,0.77,High Risk
32,95000,Mortgage,3.0,Personal,B,18000,11.11,0,0.19,N,8,0.0,Low Risk
33,95000,Mortgage,4.0,Venture,A,8000,5.79,0,0.08,N,10,0.0,Low Risk
35,61211,Rent,13.0,Home Improvement,A,13000,6.54,0,0.21,N,9,0.01,Low Risk
29,95000,Mortgage,4.0,Debt Consolidation,C,2400,13.72,0,0.03,N,9,0.0,Low Risk
32,95000,Mortgage,12.0,Education,A,9000,5.42,0,0.09,N,7,0.02,Low Risk
28,62496,Rent,1.0,Debt Consolidation,B,13000,10.37,0,0.21,N,8,0.02,Low Risk
32,64000,Rent,1.0,Education,B,13000,10.99,0,0.2,N,9,0.02,Low Risk
27,64000,Rent,2.0,Home Improvement,C,13000,13.11,0,0.2,N,10,0.07,Low Risk
28,95000,Own,4.0,Home Improvement,B,25000,9.62,0,0.26,N,8,0.01,Low Risk
29,95000,Mortgage,4.0,Debt Consolidation,A,20000,6.54,0,0.21,N,9,0.0,Low Risk
30,95000,Mortgage,14.0,Personal,B,25000,11.12,0,0.26,N,6,0.02,Low Risk
35,95000,Mortgage,17.0,Home Improvement,B,15000,11.49,0,0.16,N,10,0.01,Low Risk
28,95000,Mortgage,0.0,Home Improvement,A,5000,7.51,0,0.05,N,5,0.01,Low Risk
30,95000,Mortgage,0.0,Debt Consolidation,A,4000,7.14,0,0.04,N,10,0.0,Low Risk
28,95000,Mortgage,5.0,Venture,A,5000,7.88,0,0.05,N,7,0.0,Low Risk
32,95000,Mortgage,13.0,Home Improvement,D,8000,14.84,0,0.08,N,9,0.04,Low Risk
32,95000,Mortgage,2.0,Personal,A,5000,7.51,0,0.05,N,10,0.0,Low Risk
28,95000,Mortgage,5.0,Education,C,12000,13.11,0,0.13,N,9,0.0,Low Risk
28,95000,Mortgage,0.0,Debt Consolidation,A,18000,7.88,0,0.19,N,10,0.01,Low Risk
28,95000,Mortgage,0.0,Medical,B,4500,10.99,0,0.05,N,7,0.01,Low Risk
32,65004,Rent,0.0,Debt Consolidation,C,13000,12.53,0,0.2,N,6,0.02,Low Risk
32,95000,Mortgage,16.0,Home Improvement,A,9000,7.88,0,0.09,N,9,0.0,Low Risk
27,61000,Rent,7.0,Personal,B,13000,10.59,1,0.21,N,8,0.79,High Risk
27,95000,Mortgage,11.0,Debt Consolidation,C,18000,13.48,0,0.19,N,9,0.06,Low Risk
31,67000,Rent,0.0,Medical,C,13000,13.06,0,0.19,N,10,0.01,Low Risk
30,95000,Mortgage,0.0,Debt Consolidation,A,10000,7.51,0,0.11,N,9,0.0,Low Risk
31,95000,Mortgage,5.0,Home Improvement,B,15000,11.14,0,0.16,N,5,0.01,Low Risk
28,70000,Rent,0.0,Medical,B,13000,12.18,0,0.19,N,7,0.05,Low Risk
30,95000,Mortgage,6.0,Home Improvement,A,12000,8.94,0,0.13,N,5,0.02,Low Risk
34,66996,Rent,4.0,Debt Consolidation,D,13000,15.2,1,0.19,Y,9,0.95,High Risk
29,76000,Rent,2.0,Venture,B,13000,10.25,0,0.17,N,8,0.0,Low Risk
32,78000,Rent,0.0,Venture,C,13000,12.87,0,0.17,Y,10,0.03,Low Risk
31,95000,Mortgage,1.0,Debt Consolidation,B,25000,10.08,0,0.26,N,6,0.02,Low Risk
33,95000,Mortgage,1.0,Education,D,24000,12.92,0,0.25,Y,5,0.11,Low Risk
29,84000,Rent,9.0,Debt Consolidation,C,13000,12.53,0,0.15,Y,7,0.0,Low Risk
27,95004,Mortgage,1.0,Personal,A,15000,7.51,0,0.16,N,9,0.0,Low Risk
31,95004,Mortgage,3.0,Personal,D,25000,16.07,0,0.26,Y,8,0.01,Low Risk
35,90000,Rent,4.0,Personal,A,13000,9.32,0,0.14,N,9,0.0,Low Risk
35,95142,Mortgage,18.0,Personal,D,12000,14.84,0,0.13,Y,9,0.07,Low Risk
32,95200,Mortgage,15.0,Medical,A,15000,5.99,0,0.16,N,8,0.01,Low Risk
35,83234,Mortgage,19.0,Debt Consolidation,D,10000,18.25,1,0.12,Y,9,0.92,High Risk
29,92250,Rent,2.0,Medical,B,13000,10.99,0,0.14,N,9,0.0,Low Risk
27,95500,Mortgage,3.0,Personal,E,20000,15.95,0,0.21,Y,6,0.06,Low Risk
28,95680,Mortgage,12.0,Venture,A,17000,7.88,0,0.18,N,7,0.0,Low Risk
28,95827,Mortgage,11.0,Education,E,16000,14.5,0,0.17,N,7,0.06,Low Risk
30,96000,Mortgage,8.0,Education,C,18000,13.49,0,0.19,N,7,0.01,Low Risk
32,96000,Mortgage,9.0,Venture,A,7000,6.62,0,0.07,N,6,0.0,Low Risk
35,84000,Mortgage,5.0,Debt Consolidation,C,15200,15.27,1,0.18,Y,7,0.63,High Risk
28,96000,Mortgage,5.0,Home Improvement,D,11250,17.58,0,0.12,N,5,0.04,Low Risk
27,96000,Mortgage,12.0,Home Improvement,E,12500,19.03,0,0.13,Y,5,0.19,Low Risk
31,144000,Rent,0.0,Education,G,13000,21.21,1,0.09,N,6,0.97,High Risk
30,33736,Rent,5.0,Medical,C,13600,13.57,1,0.4,Y,9,0.99,High Risk
30,96000,Mortgage,11.0,Education,A,7000,6.03,0,0.07,N,10,0.0,Low Risk
28,96000,Mortgage,12.0,Personal,B,6000,12.69,0,0.06,N,10,0.01,Low Risk
28,84000,Mortgage,1.0,Debt Consolidation,D,3000,15.99,1,0.04,Y,6,0.85,High Risk
31,96000,Mortgage,4.0,Debt Consolidation,A,9600,5.99,0,0.1,N,10,0.0,Low Risk
27,96000,Mortgage,4.0,Debt Consolidation,C,2500,12.99,0,0.03,Y,10,0.02,Low Risk
30,96000,Mortgage,14.0,Venture,A,6000,5.42,0,0.06,N,7,0.0,Low Risk
30,80000,Rent,5.0,Personal,B,13600,12.42,0,0.17,N,9,0.02,Low Risk
34,96000,Own,2.0,Venture,B,12000,11.99,0,0.13,N,6,0.0,Low Risk
35,33000,Own,0.0,Education,C,2000,13.98,0,0.06,Y,6,0.04,Low Risk
35,96000,Mortgage,5.0,Medical,A,14000,7.49,0,0.15,N,10,0.02,Low Risk
33,96000,Mortgage,5.0,Medical,A,9000,7.49,0,0.09,N,7,0.0,Low Risk
